"","gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","Entrez","Description"
"44","AT5G11740",2632.1694876393,-1.02089104050608,0.217888331820957,0.00141190475812228,0.0269495069141102,"AGP15",831046,"arabinogalactan protein 15(AGP15)"
"45","AT4G15910",2978.55457523696,1.18502489233708,0.188812582008374,1.0872065927788e-05,0.000398984306217882,"ATDI21",827273,"drought-induced 21(DI21)"
"46","AT4G31290",2615.46883203649,0.888494819927834,0.165401980398003,0.00155422951578356,0.0293264653196374,"AT4G31290",829256,"ChaC-like family protein(AT4G31290)"
"47","AT1G61580",2003.49020861427,-0.86879096095011,0.154073964948208,0.00126880991902667,0.0247774627761735,"ARP2",842454,"R-protein L3 B(RPL3B)"
"48","AT1G73120",2577.08668771888,-1.2842626000453,0.21448138376904,1.03745467044404e-05,0.000382893611767297,"AT1G73120",843643,"F-box/RNI superfamily protein(AT1G73120)"
"49","AT2G21490",3970.11681420658,3.96409832148675,0.69910630498271,2.46567977995828e-08,1.41051387412319e-06,"LEA",816688,"dehydrin LEA(LEA)"
"50","AT1G03230",2924.501853013,1.18860110964725,0.265518776127861,0.000807418401998433,0.0170337427702792,"AT1G03230",838532,"Eukaryotic aspartyl protease family protein(AT1G03230)"
"51","AT1G56280",2621.91273789256,0.706725725979855,0.104476454946987,0.00256299837600077,0.0439597164137698,"ATDI19",842081,"drought-induced 19(DI19)"
"52","AT4G25140",2812.46407831137,3.53883962343907,0.315295354736265,1.24317073073139e-24,3.45423867324651e-22,"OLEO1",828617,"oleosin 1(OLEO1)"
"53","AT5G66460",2351.12108669992,1.67981872274716,0.313671639400486,7.57047096952328e-06,0.000288716981092604,"MAN7",836778,"Glycosyl hydrolase superfamily protein(MAN7)"
"54","AT1G07985",2420.85304900602,2.18672469086889,0.365212461624977,1.23457458797049e-07,6.28598841257223e-06,"AT1G07985",2745747,"Expressed protein(AT1G07985)"
"55","AT4G18970",2291.6290407443,-1.40540280725704,0.164561829188516,3.37405805071054e-10,2.70063494182387e-08,"AT4G18970",827632,"GDSL-like Lipase/Acylhydrolase superfamily protein(AT4G18970)"
"56","AT5G65750",1920.88917632385,0.857729802573047,0.123285321836966,0.000127495560239523,0.00346823586945277,"AT5G65750",836704,"2-oxoglutarate dehydrogenase, E1 component(AT5G65750)"
"57","AT5G62490",2483.1775988521,2.85312844302177,0.362994840357696,1.85897590507247e-12,2.04277295783387e-10,"HVA22B",836369,"HVA22 homologue B(HVA22B)"
"58","AT1G65090",2567.66451755946,1.39087780282501,0.254363631356959,2.57798050499662e-05,0.000857123432857851,"AT1G65090",842817,"nucleolin(AT1G65090)"
"59","AT4G03210",2023.26824502074,-1.41818653725516,0.244178715809856,7.30990072946551e-06,0.000279877104700993,"XTH9",828024,"xyloglucan endotransglucosylase/hydrolase 9(XTH9)"
"60","AT5G54810",2027.80107034149,0.756567363594269,0.095138702162505,0.000148831159046935,0.00398179648344276,"TSB1",835571,"tryptophan synthase beta-subunit 1(TSB1)"
"61","AT3G14240",1962.33731915978,1.01536850353302,0.217859382482641,0.00173569350555808,0.0321516558886711,"AT3G14240",820644,"Subtilase family protein(AT3G14240)"
"62","AT5G26667",1865.44295700096,-0.829624403316713,0.143913047100757,0.00159460966514774,0.0298797283112944,"UMK3",832710,"P-loop containing nucleoside triphosphate hydrolases superfamily protein(PYR6)"
"63","AT5G20960",1590.31350650857,1.29100812032082,0.202001163471777,2.89966647117364e-06,0.000118984204355121,"AAO1",832221,"aldehyde oxidase 1(AO1)"
"64","AT5G03630",1766.74064008431,-1.3134697337116,0.299451328450799,0.000513889315803928,0.0115151465350074,"ATMDAR2",831774,"Pyridine nucleotide-disulfide oxidoreductase family protein(ATMDAR2)"
"65","AT1G02205",2430.96283480421,-2.69247349937209,0.630334473566309,2.24025482746785e-05,0.000753857377063144,"CER1",837602,"Fatty acid hydroxylase superfamily(CER1)"
"66","AT3G26744",1862.57977881888,0.71149070789161,0.106553885582454,0.0028622811660689,0.0479099558348022,"SCRM",822287,"basic helix-loop-helix (bHLH) DNA-binding superfamily protein(ICE1)"
"67","AT2G31980",2255.69793341965,2.83154688427164,0.26123187818697,1.71217166885841e-21,3.96449273324952e-19,"CYS2",817757,"PHYTOCYSTATIN 2(CYS2)"
"68","AT5G43060",1799.68439622643,-3.26207038345245,0.216947126426694,2.4987798525448e-40,1.73575957614273e-37,"AT5G43060",834321,"Granulin repeat cysteine protease family protein(RD21B)"
"69","AT2G25980",2346.54737537554,0.901002771569918,0.152384991649307,0.000505641340417443,0.0114357256640922,"JAL20",817139,"Mannose-binding lectin superfamily protein(AT2G25980)"
"70","AT1G78660",2049.19136944096,-0.898818708909333,0.123484965977913,3.09879368186148e-05,0.00100452561853676,"GGH1",844202,"gamma-glutamyl hydrolase 1(GGH1)"
"71","AT5G52300",2563.73513432513,4.58996903254761,0.294762702282041,3.87693972375528e-47,3.77032388135201e-44,"LTI65",835306,"CAP160 protein(LTI65)"
"72","AT3G51810",2444.24933362452,4.48936283566978,0.458132646938733,2.5697647534825e-20,5.37440047905748e-18,"EM1",824344,"Stress induced protein(EM1)"
"73","AT3G03640",1874.06532788337,0.89913668605855,0.1073562267163,2.19573379109435e-06,9.22397888483478e-05,"BGLU25",821201,"beta glucosidase 25(BGLU25)"
"74","AT5G54160",1488.08492917682,-1.72312627366399,0.141481440576631,3.55679337340851e-21,7.86132171736314e-19,"OMT1",835504,"O-methyltransferase 1(OMT1)"
"75","AT2G40170",2134.10534248789,4.0116355046006,0.259077963535035,2.67861432506669e-45,2.17079369260613e-42,"EM6",818608,"Stress induced protein(GEA6)"
"76","AT2G34020",1640.57838226839,-1.28353622609399,0.142241114857904,2.04043817842766e-10,1.67453681731721e-08,"AT2G34020",817963,"Calcium-binding EF-hand family protein(AT2G34020)"
"77","AT1G20010",1851.304792502,-0.909514064060789,0.186301835235987,0.00241976917639659,0.0420218843579586,"TUBB5",838590,"tubulin beta-5 chain(TUB5)"
"78","AT3G46970",1732.45018025136,0.92855468135385,0.125459330173362,1.39546365040168e-05,0.000498014091748857,"PHS2",823850,"alpha-glucan phosphorylase 2(PHS2)"
"79","AT5G40420",2129.26803180255,4.72671644778577,0.220498020972878,1.33147833170137e-85,1.29486267757959e-81,"OLEO2",834040,"oleosin 2(OLEO2)"
"80","AT2G36270",1819.23181242196,1.48819060095611,0.350452368052903,0.000343607682678445,0.0082305042217928,"ABI5",818199,"Basic-leucine zipper (bZIP) transcription factor family protein(ABI5)"
"81","AT3G43720",1615.88210782718,-1.35483991861081,0.21341877244875,1.83865781150389e-06,7.82535983233056e-05,"LTPG2",823481,"Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(LTPG2)"
"82","AT1G05570",1302.60402613745,-1.13511379277803,0.209266280354824,0.000147265890204293,0.00395078836479102,"CALS1",837059,"callose synthase 1(CALS1)"
"83","AT4G15390",1418.30861977977,1.85969034675595,0.221457601263579,1.08982222115503e-11,1.0759919899221e-09,"AT4G15390",827205,"HXXXD-type acyl-transferase family protein(AT4G15390)"
"84","AT4G27440",1694.60950259803,-3.86045816134196,0.222588260033624,9.22685745052108e-55,1.49551981177196e-51,"PORB",828853,"protochlorophyllide oxidoreductase B(PORB)"
"85","AT4G35300",1609.84959926761,1.47092518933731,0.239206990444104,2.13360427017008e-06,8.98238161359483e-05,"MSSP2",829684,"tonoplast monosaccharide transporter2(TMT2)"
"86","AT1G03790",1621.45956093036,1.88287056579585,0.17143251742965,2.81634683432304e-18,5.2169472311984e-16,"SOM",839408,"Zinc finger C-x8-C-x5-C-x3-H type family protein(SOM)"
"87","AT1G54870",1499.9667446269,1.75524743731048,0.239843543925238,3.18950919644463e-09,2.08875265558411e-07,"AT1G54870",841926,"NAD(P)-binding Rossmann-fold superfamily protein(AT1G54870)"
"88","AT1G72970",1691.50146052483,-2.23490003860021,0.139903894653047,7.92140790343194e-40,5.13571279072504e-37,"HTH",843628,"Glucose-methanol-choline (GMC) oxidoreductase family protein(HTH)"
"89","AT4G23050",1551.25598097127,1.23804890430791,0.131251051911048,6.99440466464745e-11,6.0195208286457e-09,"AT4G23050",828404,"PAS domain-containing protein tyrosine kinase family protein(AT4G23050)"
"90","AT1G76680",1273.26513228515,-1.43703363981789,0.217286815852663,4.72653677001098e-07,2.23133835380373e-05,"OPR1",844001,"12-oxophytodienoate reductase 1(OPR1)"
"91","AT3G50980",1784.35815857868,3.26512241584357,0.254963471948244,2.66314584576715e-30,1.12604753696024e-27,"XERO1",824262,"dehydrin xero 1(XERO1)"
"92","AT1G48130",1798.29417540593,4.44444939637712,0.328514825218559,3.46220089705076e-35,1.77210019599046e-32,"PER1",841231,"1-cysteine peroxiredoxin 1(PER1)"
"93","AT4G34881",1696.97466030773,1.19911256320358,0.235526670864464,0.000217682360579308,0.00554904575788668,"AT4G34881",6240750,"transmembrane protein(AT4G34881)"
"94","AT4G25170",1434.97819852551,1.08328096200886,0.154929348600311,4.13896451113926e-06,0.000164964876519792,"AT4G25170",828620,"Uncharacterized conserved protein (UCP012943)(AT4G25170)"
"95","AT1G69295",1545.8814258725,0.861357021115068,0.155607651482031,0.00155041449218605,0.0293056966696002,"PDCB4",843261,"plasmodesmata callose-binding protein 4(PDCB4)"
"96","AT3G53420",1480.97613761717,-2.36188292752604,0.187631919506035,3.22447941499256e-26,9.64863455717004e-24,"PIP2-1",824510,"plasma membrane intrinsic protein 2A(PIP2A)"
"97","AT2G39730",1461.22715443113,-1.87470383198658,0.291576100330368,6.74499937805079e-08,3.57466588291792e-06,"RCA",818558,"rubisco activase(RCA)"
"98","AT5G64080",1268.13306400516,1.15395890447626,0.223935487637493,0.000245978712663625,0.00615738218958494,"AT5G64080",836529,"Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(XYP1)"
"99","AT1G62290",1646.75014101101,1.8490144306799,0.49395983870342,0.000438760738889879,0.0101112516248912,"APA2",842526,"Saposin-like aspartyl protease family protein(AT1G62290)"
"100","AT3G21370",1607.58059966929,3.73333092420578,0.310236792784057,4.63313106583294e-28,1.71722471593315e-25,"BGLU19",821691,"beta glucosidase 19(BGLU19)"
"101","AT2G02130",1619.47532039326,1.60806722801699,0.282574682093431,3.94580526644118e-06,0.000158238994705734,"PDF2.3",814744,"low-molecular-weight cysteine-rich 68(LCR68)"
"102","AT1G27461",1574.64945337622,2.32619309105402,0.283810064243869,1.48252634115299e-12,1.63836007587645e-10,"AT1G27461",6240762,"hypothetical protein(AT1G27461)"
"103","AT3G01570",1581.10443865414,3.46403521125229,0.323324683930158,4.03599783627421e-22,9.57318998969919e-20,"AT3G01570",821106,"Oleosin family protein(AT3G01570)"
"104","AT5G46110",1558.8347528881,-1.02188915881754,0.211257962633153,0.00117592797774561,0.0231965508794647,"TPT",834652,"Glucose-6-phosphate/phosphate translocator-like protein(APE2)"
"105","AT3G11050",1468.03876965193,2.16800789207835,0.243900153019612,7.72294860673767e-14,9.94777154973826e-12,"FER2",820276,"ferritin 2(FER2)"
"106","AT3G60300",1324.65898433955,0.856175519189448,0.121846258374615,0.000109560320545549,0.00304856685924311,"AT3G60300",825201,"RWD domain-containing protein(AT3G60300)"
"107","AT3G19920",1230.40258379115,0.977954966445457,0.182333671456262,0.000668585336396639,0.0144971959787231,"AT3G19920",821530,"BTB/POZ domain protein(AT3G19920)"
"108","AT2G45180",2125.8485726665,-3.01057802696474,0.923707773769373,0.000273664904856196,0.00676338297262136,"AT2G45180",819126,"Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT2G45180)"
"109","AT4G36210",1345.31109333984,0.726008364378828,0.104776489138145,0.0013713408696657,0.0263563042638318,"AT4G36210",829778,"transmembrane/coiled-coil protein (DUF726)(AT4G36210)"
"110","AT3G53040",1681.96086659721,3.41905999628686,0.722493848281172,2.0661410066739e-06,8.71723266373261e-05,"AT3G53040",824470,"late embryogenesis abundant protein, putative / LEA protein(AT3G53040)"
"111","AT5G49360",1388.7785305394,-3.35600679161736,0.229119714793065,4.80794794384372e-39,3.01659959702452e-36,"BXL1",834996,"beta-xylosidase 1(BXL1)"
"112","AT5G64260",1257.8555072378,1.20735693057493,0.137124248066599,1.40222594639381e-09,9.84595474994934e-08,"EXL2",836547,"EXORDIUM like 2(EXL2)"
"113","AT1G55020",1209.25339211701,-1.71483729099691,0.18556610269499,2.77019481655084e-13,3.36751807386961e-11,"LOX1",841944,"lipoxygenase 1(LOX1)"
"114","AT1G74470",1317.16818120353,-0.900438350440217,0.157963665833639,0.000686348287579392,0.0148492482685419,"CHLP",843788,"Pyridine nucleotide-disulfide oxidoreductase family protein(AT1G74470)"
"115","AT2G28490",1604.96605414238,4.98399096883139,0.220846177974946,1.40149538397473e-96,2.72590852183085e-92,"AT2G28490",817397,"RmlC-like cupins superfamily protein(AT2G28490)"
"116","AT5G11090",1206.32727041514,0.907561332489383,0.168774747738927,0.00120911061032856,0.0237547488594854,"AT5G11090",830977,"serine-rich protein-like protein(AT5G11090)"
"117","AT1G79440",1210.41589164763,0.975906286144426,0.21183901650674,0.00254302935572386,0.0436942764742307,"ALDH5F1",844282,"aldehyde dehydrogenase 5F1(ALDH5F1)"
"118","AT4G02280",1165.20836067155,2.75691754296313,0.267288253705559,3.90119444414789e-19,7.82249813800789e-17,"SUS3",828081,"sucrose synthase 3(SUS3)"
"119","AT2G06850",1293.79868966418,-1.71681306091891,0.128591959867245,4.90579281275753e-25,1.42414433146469e-22,"XTH4",815247,"xyloglucan endotransglucosylase/hydrolase 4(XTH4)"
"120","AT5G07330",1391.75231850244,3.57000021999664,0.187652315726508,4.48049286117604e-65,1.45242643583123e-61,"AT5G07330",830624,"NFU1 iron-sulfur cluster protein(AT5G07330)"
"121","AT5G20400",1094.94319535976,-1.49442420080085,0.135749572751985,2.92981093349704e-16,4.67088710299323e-14,"AT5G20400",832162,"2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT5G20400)"
"122","AT5G15350",1170.93742963085,-1.48572386781165,0.207131915112238,3.46249431221097e-08,1.91867562314825e-06,"ENODL17",831387,"early nodulin-like protein 17(ENODL17)"
"123","AT2G42560",1924.05355211511,5.74506386686209,0.637654688941774,2.11685535158526e-18,3.99736277556635e-16,"AT2G42560",818856,"late embryogenesis abundant domain-containing protein / LEA domain-containing protein(AT2G42560)"
"124","AT3G13790",1259.80608268907,-0.790349609280958,0.140391265108729,0.00303093999500856,0.0497483400024612,"CWINV1",820591,"Glycosyl hydrolases family 32 protein(ATBFRUCT1)"
"125","AT3G15260",1269.84236894298,1.37225149633931,0.13680425095953,5.48263472035944e-13,6.42393044042115e-11,"AT3G15260",820757,"Protein phosphatase 2C family protein(AT3G15260)"
"126","AT5G45280",1171.79649448488,-1.17116439760244,0.114344969052936,7.6628513194995e-12,7.88584434731563e-10,"PAE11",834564,"Pectinacetylesterase family protein(AT5G45280)"
"127","AT3G19930",1174.67909970356,-1.31762442264882,0.131289774932671,1.00248815814303e-12,1.14696439269893e-10,"STP4",821531,"sugar transporter 4(STP4)"
"128","AT2G24790",1023.34564026164,-1.03193754258025,0.104704625052064,1.02139767491745e-09,7.44051864312525e-08,"COL3",817016,"CONSTANS-like 3(COL3)"
"129","AT2G39890",1047.29816802736,-0.977808444048064,0.159558359131408,0.000135256641176968,0.00365380787623892,"PROT1",818576,"proline transporter 1(PROT1)"
"130","AT4G24800",1060.72123443923,0.930992369855244,0.165645553218899,0.000808584058787965,0.0170389598520324,"AT4G24800",828582,"MA3 domain-containing protein(ECIP1)"
"131","AT3G23920",1122.64852324266,0.848987543398603,0.152675729834222,0.00168616227153123,0.0313236448722851,"BAM1",821975,"beta-amylase 1(BAM1)"
"132","AT3G24180",1123.65669453578,1.16766652307556,0.207604575013647,7.04332438875143e-05,0.00210434192567151,"AT3G24180",822004,"Beta-glucosidase, GBA2 type family protein(AT3G24180)"
"133","AT4G15560",995.084967926633,-0.802164517890903,0.126726891813462,0.000964408609272118,0.0197035162293516,"DXS",827230,"Deoxyxylulose-5-phosphate synthase(CLA1)"
"134","AT1G44575",1313.11049486412,-0.9863106853276,0.205949410908376,0.0017294814601552,0.0320671252621722,"PSBS",841033,"Chlorophyll A-B binding family protein(NPQ4)"
"135","AT2G43590",1362.57868798803,1.59543059094416,0.258442279225661,7.7000500029095e-07,3.49920496627546e-05,"AT2G43590",818961,"Chitinase family protein(AT2G43590)"
"136","AT1G72100",1244.69001013735,3.27484948345277,0.166210862842697,7.41747047779709e-68,2.88539601586307e-64,"AT1G72100",843541,"late embryogenesis abundant domain-containing protein / LEA domain-containing protein(AT1G72100)"
"137","AT5G24130",1148.84146771302,1.64542009003744,0.256172265148196,2.50717485094304e-07,1.20704333789213e-05,"AT5G24130",832478,"polypyrimidine tract-binding-like protein(AT5G24130)"
"138","AT5G57800",919.393132503553,-1.23077692332091,0.130470268679398,6.85632269063547e-11,5.92691005923821e-09,"CER3",835889,"Fatty acid hydroxylase superfamily(CER3)"
"139","AT1G28670",988.740469024974,-1.96986204882794,0.1484244128165,3.72133138846557e-27,1.1488872302485e-24,"ARAB-1",839767,"GDSL-like Lipase/Acylhydrolase superfamily protein(ARAB-1)"
"140","AT3G22640",1020.28437860111,2.26591304166001,0.367431321021766,4.05275352458955e-08,2.22672474726742e-06,"PAP85",821835,"cupin family protein(PAP85)"
"141","AT4G36600",1408.50827107874,4.63140258998792,0.29060134443974,6.20331739931151e-49,7.54090771353805e-46,"AT4G36600",829812,"Late embryogenesis abundant (LEA) protein(AT4G36600)"
"142","AT5G14780",770.598372346962,0.976293580223183,0.165920551770948,0.000233279143805232,0.00590023322108163,"FDH1",831330,"formate dehydrogenase(FDH)"
"143","AT1G65590",843.683096925229,-1.22071671808324,0.169162619179687,4.56075456082406e-07,2.16357746848848e-05,"HEXO3",842871,"beta-hexosaminidase 3(HEXO3)"
"144","AT3G04730",899.655141527743,-1.82210587352246,0.164220553276228,1.4690904020595e-18,2.82908993267894e-16,"IAA16",819633,"indoleacetic acid-induced protein 16(IAA16)"
"145","AT5G02270",917.924106884552,-1.0411802349078,0.119650444912061,3.43684731265697e-08,1.90990514946223e-06,"ABCI20",831709,"non-intrinsic ABC protein 9(ABCI20)"
"146","AT3G28740",947.293400863879,1.92355822256012,0.163993788023879,2.28341640750116e-21,5.16423827045322e-19,"CYP81D11",822506,"Cytochrome P450 superfamily protein(CYP81D11)"
"147","AT3G04290",1194.4936289156,-2.23178790387609,0.25673177913723,1.1635774731305e-13,1.46010205499279e-11,"LTL1",819584,"Li-tolerant lipase 1(LTL1)"
"148","AT1G19490",910.888722531943,1.33320721031681,0.153115994275955,3.82928974136035e-10,3.03998716201873e-08,"AT1G19490",838535,"Basic-leucine zipper (bZIP) transcription factor family protein(AT1G19490)"
"149","AT5G35630",1093.08606390782,-1.15145729677369,0.206049437622534,0.000104605893755341,0.00293167814631322,"GLN2",833535,"glutamine synthetase 2(GS2)"
"150","AT5G45950",919.933226009222,-1.95258658290612,0.205139580016034,6.9225531889359e-15,9.90026908270612e-13,"AT5G45950",834635,"GDSL-like Lipase/Acylhydrolase superfamily protein(AT5G45950)"
"151","AT2G35880",902.874967630319,-0.864683648346911,0.167226522743485,0.00245627531227473,0.0424662709544386,"AT2G35880",818161,"TPX2 (targeting protein for Xklp2) protein family(AT2G35880)"
"152","AT4G01700",1170.18492601345,-3.23816959244775,0.28187410758636,7.05165451668786e-25,2.01698059337616e-22,"AT4G01700",828131,"Chitinase family protein(AT4G01700)"
"153","AT3G05165",764.103675973061,-1.35107137124297,0.149780215175122,6.68452269609438e-11,5.80419493031410e-09,"AT3G05165",819680,"Major facilitator superfamily protein(AT3G05165)"
"154","AT4G17550",945.721074651698,1.16082302736346,0.141821068687472,3.3653487174964e-08,1.87553101877665e-06,"AT4G17550",827470,"Major facilitator superfamily protein(G3Pp4)"
"155","AT3G03341",1137.23047255484,2.75248567714356,0.250385954746202,1.1037439193248e-21,2.58648424468281e-19,"AT3G03341",6240770,"cold-regulated protein(AT3G03341)"
