pathway	pval	padj	log2err	ES	NES	size	leadingEdge
ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.556025069326643	0.742653216046592	0.00414852658213993	0.311449381644415	0.97892609281658	477	AT5G63850 AT2G29940 AT1G15520 AT3G16240 AT3G21180 AT2G36590 AT2G38170 AT1G51460 AT1G79410 AT2G07698 AT4G35180 AT1G16370 AT1G16390 AT4G18050 AT3G45650 AT3G47780 AT4G02700 AT3G27170 AT2G17500 AT2G04050 AT2G21050 AT1G61800 AT3G21250 AT1G23080 AT4G04770 AT4G00900 AT1G11670 AT3G58730 AT4G38250 AT5G50460 AT3G51860 AT1G76520 AT3G18830 AT3G54900 AT2G47000 AT5G46110 AT5G65380 AT4G29140 AT1G70940 AT4G02620 AT5G27350 AT1G15700 AT3G05165 AT1G59870 AT2G13610 AT1G70330 AT3G27080 AT3G55110 AT2G38120 AT5G04770 AT3G57330 AT3G26570 AT1G77110 AT5G04930 AT2G26900 AT5G52450 AT4G25960 AT5G24650 AT4G34720 AT3G11900 AT1G29310 AT5G26340 AT1G44100 AT2G04090 AT5G33320 AT3G25610
ACYL-COA_DEHYDROGENASE_ACTIVITY	0.0311892642295234	0.099909486128818	0.039035900689374	-0.759726481497318	-1.58612763536064	8	AT3G06810 AT5G65110 AT2G35690 AT1G06290 AT3G45300 AT4G16760
ACYL-COA_HYDROLASE_ACTIVITY	0.750530222693531	0.886886457190201	0.00501371260012328	0.370490989096683	0.761907712172391	13	AT3G61200 AT1G04290 AT5G48370 AT1G35290 AT2G29590
ACYLGLYCEROL_BIOSYNTHETIC_PROCESS	0.162962480882497	0.344330136076428	0.0136748381807219	0.627602362972282	1.3233889038386	15	AT4G34920 AT3G54320 AT2G26870
ACYLGLYCEROL_METABOLIC_PROCESS	0.278920630938568	0.491440274524855	0.00980779536400922	0.536403995264494	1.18033992325493	19	AT4G34920 AT3G54320 AT2G26870
ACYLGLYCEROL_O-ACYLTRANSFERASE_ACTIVITY	0.440250530222693	0.643534958448148	0.00758440443710498	0.503040454761018	1.03449318147143	13	AT5G16350 AT1G52760 AT4G30580 AT3G51520
ADAXIAL/ABAXIAL_AXIS_SPECIFICATION	0.570760233918129	0.754108911317037	0.0125262331408658	-0.272769091279039	-0.943235517245087	77	AT3G10040 AT1G33055 AT5G66460 AT3G27220 AT4G32970 AT4G32880 AT5G10510 AT3G05040 AT3G43920 AT1G32190 AT4G33560 AT5G08130 AT1G05470 AT5G03680 AT2G47230 AT1G19850 AT1G11420 AT3G24660 AT4G08150 AT5G16560 AT2G28240
ADAXIAL/ABAXIAL_PATTERN_SPECIFICATION	0.650359495198351	0.817577452199887	0.0118364897612162	-0.261161220489628	-0.913287245111576	82	AT3G10040 AT1G33055 AT5G66460 AT3G27220 AT4G32970 AT4G32880 AT5G10510 AT3G05040 AT1G48410 AT3G43920 AT1G32190 AT4G33560 AT5G08130 AT1G05470 AT5G03680 AT2G47230 AT1G19850 AT1G11420 AT3G24660
ADENYLYLTRANSFERASE_ACTIVITY	0.29959605660857	0.509540262944122	0.013245382160986	-0.425064356904661	-1.12494465131609	21	AT1G27680 AT4G39210 AT2G21590 AT1G22660 AT2G46370 AT4G32850
ADP_BINDING	0.543862022319919	0.734050244554039	0.0154287735921192	-0.259361797987483	-0.963893894867456	121	AT1G58410 AT4G19060 AT5G38340 AT4G16900 AT5G40910 AT5G35450 AT4G12020 AT3G14470 AT3G44400 AT1G72840 AT5G51630 AT5G45050 AT4G19500 AT5G45060 AT5G46510 AT5G36930 AT3G44480 AT5G66900 AT5G45260 AT5G56220 AT1G27170
AEROBIC_RESPIRATION	0.329147451497103	0.539771588859948	0.0080129844866935	0.427557923576187	1.10569768049851	51	AT5G51060 AT5G19760 AT3G12260 AT2G42600 AT4G22310 AT4G26970 AT4G32470 AT1G15120 AT5G40650 AT3G09810 AT3G55440 AT3G27380 AT5G20090 AT4G30010 AT2G17130 AT2G46505 AT3G14940 AT4G20150
AGING	0.0467612022305094	0.135748576302793	0.0223515929568865	0.475721974922958	1.37416107496979	124	AT3G60140 AT1G69930 AT1G76680 AT2G02990 AT2G39730 AT5G14930 AT5G35630 AT4G27700 AT2G23810 AT5G44610 AT5G13170 AT5G46700 AT4G30270 AT5G08290 AT1G15400 AT4G28050 AT5G37600 AT1G10670 AT3G48140
ALCOHOL_BIOSYNTHETIC_PROCESS	0.207551560021153	0.404883347354805	0.00923317601175476	0.371611360148786	1.14123475901379	271	AT2G29300 AT1G70985 AT5G01300 AT2G31380 AT2G19900 AT1G78380 AT1G02500 AT1G28670 AT5G15950 AT5G23860 AT2G27360 AT3G12110 AT1G18060 AT1G31812 AT5G11670 AT3G56290 AT5G38520 AT1G75780 AT5G10450 AT3G51160 AT5G24120 AT1G56330 AT1G07890 AT4G26860 AT5G12250 AT1G20010 AT5G56350 AT3G52930 AT1G78040 AT1G49240 AT5G47770 AT2G29550 AT5G44520 AT2G34460 AT1G27450 AT5G55160 AT4G26970 AT1G08110 AT3G51260 AT2G21320 AT3G22110 AT1G04820 AT4G26840 AT1G78570 AT5G59880 AT5G02280 AT5G44340 AT5G40610 AT1G26630 AT4G39800 AT3G01060 AT1G70580 AT1G21720 AT5G61760 AT5G04740 AT2G45790 AT1G07700 AT1G27690 AT1G60710 AT3G03600
ALCOHOL_CATABOLIC_PROCESS	1.97483151912632e-06	3.00576051555159e-05	0.627256739718528	0.522160501722154	1.64070246841178	471	AT3G26520 AT5G23060 AT5G64040 AT2G36830 AT1G72150 AT3G53420 AT1G78380 AT4G09010 AT1G02500 AT3G49160 AT1G20340 AT4G03280 AT3G54320 AT1G08380 AT2G43560 AT5G08050 AT3G27925 AT5G35630 AT3G02730 AT1G32060 AT1G12900 AT1G42970 AT3G17210 AT2G36145 AT3G63140 AT3G46780 AT1G18060 AT1G20330 AT5G17170 AT4G29220 AT1G75690 AT5G11670 AT2G24090 AT1G04640 AT1G03680 AT2G45960 AT1G32470 AT4G27700 AT3G61430 AT5G52780 AT1G66200 AT4G38970 AT2G21530 AT1G50900 AT5G09660 AT1G06040 AT3G04790 AT5G52920 AT5G24400 AT1G75350 AT5G18660 AT2G41540 AT1G76450 AT5G21090 AT5G10450 AT3G51160 AT5G41670 AT1G76550 AT1G15980 AT3G07390 AT5G60920 AT3G58730 AT4G38250 AT4G09650 AT1G07890 AT1G05850 AT3G26650 AT3G56010 AT3G49360 AT5G19760 AT3G48730 AT1G63970 AT3G12260 AT5G12250 AT1G62750 AT3G29360 AT5G56350 AT1G20696 AT3G52930 AT1G78040 AT3G48200 AT3G47650 AT2G34860 AT2G21960 AT2G35370 AT5G66190 AT1G20020 AT5G44520 AT4G22310 AT1G05190 AT1G27450 AT4G26970 AT4G32470 AT2G23670 AT5G19220 AT2G42590 AT5G14910 AT1G08110 AT1G09340 AT3G61580 AT3G51260 AT3G50820 AT3G22110 AT4G34090 AT1G14345 AT1G32070 AT1G74380 AT5G59880 AT1G15120 AT4G34720 AT5G23120 AT4G22890 AT1G26630 AT3G22960 AT1G23490 AT1G21720 AT3G15360 AT2G45790 AT4G23400 AT1G60710 AT4G02530 AT3G59400 AT3G51550 AT2G18040 AT5G63510 AT2G16510 AT2G33180 AT2G21370 AT3G12630 AT4G24620 AT3G55440 AT4G26270 AT4G02080 AT3G16250 AT3G55330 AT2G01290 AT4G29120 AT2G01140 AT1G64190 AT2G29630 AT3G20390 AT5G23540 AT3G51820 AT4G28740 AT1G64770 AT4G38630 AT1G24280 AT1G01090 AT1G22840 AT5G51110 AT1G14520 AT1G02780 AT5G06290 AT1G13440 AT3G12780 AT5G36290 AT1G32550 AT4G31300 AT5G08280 AT5G03040 AT4G29810 AT4G37000 AT5G20090 AT2G47400 AT1G74030 AT1G18730 AT4G31850 AT3G25530 AT2G44920 AT2G30050 AT2G27020 AT1G22170 AT5G53580 AT3G09440 AT4G29040 AT5G03650 AT5G53460 AT2G29560 AT1G12000 AT5G52970 AT3G60820 AT1G22630 AT4G30010 AT3G22890 AT5G16510 AT1G05385 AT3G27430 AT5G62350 AT5G20080 AT4G11150 AT2G46505 AT4G38510 AT4G20150 AT5G52840 AT3G60750 AT3G07080 AT3G52560 AT3G02360 AT3G17930 AT3G55800 AT5G40760 AT1G53240 AT3G24430 AT1G06730 AT4G00370 AT1G80460 AT3G16000 AT1G13930 AT5G17190 AT2G39770
