pathway	pval	padj	log2err	ES	NES	size	leadingEdge
ABSCISIC_ACID_MEDIATED_SIGNALING_PATHWAY	1.01832236052576e-06	7.28032599618554e-06	0.643551836150722	0.356067164135327	1.66236601169461	232	AT3G19580 AT5G58670 AT2G34600 AT3G28210 AT5G64750 AT4G17500 AT5G27420 AT1G07430 AT1G08050 AT1G52890 AT2G27690 AT1G16540 AT1G49720 AT1G27730 AT5G65300 AT4G01870 AT3G11410 AT1G08720 AT5G20910 AT2G47000 AT1G01720 AT4G26080 AT3G14050 AT5G61820 AT5G57050 AT5G39610 AT1G64610 AT3G02800 AT5G13530 AT4G23450 AT1G32230 AT5G60410 AT3G63060 AT4G34390 AT2G26980 AT4G39890 AT1G63720 AT1G69270 AT4G36030 AT1G15430 AT2G30360 AT1G30270 AT5G06100 AT2G22430 AT5G67080 AT2G36270 AT5G13680 AT1G05575 AT3G16785 AT3G48360 AT3G63010 AT5G22250 AT4G08500 AT2G46270 AT1G54160 AT5G03280 AT2G38290 AT4G18950 AT5G66880 AT3G03610 AT5G18490 AT3G21780
ABSCISIC_ACID_METABOLIC_PROCESS	0.00468223248845049	0.0178959908642388	0.167082631185142	0.475694822959609	1.69105765875496	42	AT1G78390 AT3G24220 AT2G35550 AT1G16540 AT2G29090 AT3G59580 AT2G27150 AT5G20960 AT4G25420 AT3G18100 AT2G26000 AT3G08970 AT1G30100 AT1G09320 AT1G13040 AT2G04240 AT2G27510 AT3G21780 AT1G23450 AT5G67030
ABSCISSION	0.743940915805022	0.903984611565364	0.00349962422412765	-0.30543138051891	-0.820140688994115	44	AT2G23630 AT3G08860 AT3G57130 AT2G30520 AT4G37295 AT3G01420
ACETATE_FERMENTATION	0.0753726674905784	0.184711262835686	0.020013965501305	-0.713020100121822	-1.42231697146785	9	AT1G78040 AT1G66430 AT4G10260 AT1G58150
ACETATE_METABOLIC_PROCESS	0.607174987197409	0.809063688208873	0.00516062520370577	-0.400806897905653	-0.90357461120175	16	AT1G78040 AT1G66430 AT4G10260 AT1G58150
ACETYL-COA_BIOSYNTHETIC_PROCESS	0.403536955033735	0.622916913971222	0.00715802109791179	-0.479280879391764	-1.06725710349571	15	AT1G60810 AT1G10670 AT5G49460 AT3G25860 AT3G52930 AT1G12000 AT5G48230 AT2G38700
ACETYL-COA_CATABOLIC_PROCESS	0.998703866144722	1	0.0025439702518745	-0.160846284341441	-0.388523298739561	23	AT2G18450 AT2G46505 AT3G27380 AT5G40650 AT4G26910 AT4G35260
ACETYL-COA_METABOLIC_PROCESS	3.01882261613278e-07	2.35275099821279e-06	0.674962860011025	-0.632558154858486	-1.88171299141286	111	AT1G08560 AT4G31840 AT1G12080 AT4G23690 AT2G04780 AT1G77690 AT4G05190 AT2G13820 AT4G12730 AT4G23800 AT5G47770 AT5G16590 AT4G25870 AT1G60810 AT5G50375 AT2G18450 AT2G14890 AT1G45130 AT1G04820 AT2G31270 AT2G47320 AT1G01620 AT5G19340 AT5G16390 AT4G34640 AT1G75680 AT5G12250 AT3G25040 AT1G76090 AT1G50430 AT1G44900 AT4G22756 AT4G18060 AT1G20330 AT5G56040 AT3G43810 AT3G02580 AT5G13710 AT2G43360 AT5G65020 AT1G10670 AT1G64650 AT5G15350 AT3G20260 AT1G30120 AT3G52940 AT3G08680 AT5G49460 AT2G26730 AT1G20050 AT2G01070 AT3G25860 AT2G29390 AT2G17560 AT1G77350 AT1G48230 AT2G46505 AT4G17190 AT1G62640 AT3G27380 AT3G19820 AT3G24040 AT2G05990 AT3G52930 AT2G26640 AT3G08550 AT2G34590 AT5G35360
ACETYLGLUCOSAMINYLTRANSFERASE_ACTIVITY	0.200298503554549	0.382206610697328	0.0107348470318652	-0.513261391195779	-1.23978001505915	23	AT5G15050 AT1G12990 AT2G34980 AT5G39990 AT4G27480 AT1G71070 AT3G15350 AT2G37585 AT2G13290 AT2G05320 AT3G03690 AT3G24040 AT3G26445 AT3G27540
ACETYLTRANSFERASE_ACTIVITY	0.270696452036794	0.474338031314146	0.0264765322057303	0.27907993693552	1.08722569208968	66	AT4G35640 AT1G05690 AT4G37580 AT1G16710 AT4G37610 AT3G54610 AT4G37670 AT3G12980 AT2G06025 AT3G48360 AT5G67480 AT1G79000 AT5G50320 AT1G32750 AT5G47720 AT2G11000 AT3G06850 AT5G64610 AT1G03650 AT3G01460 AT1G55970
ACID-AMINO_ACID_LIGASE_ACTIVITY	2.14599240863567e-05	0.000125895090756066	0.575610261071129	0.321878437340216	1.53152408305307	281	AT3G08700 AT1G68050 AT5G27420 AT5G02880 AT4G19700 AT1G60190 AT4G34210 AT1G08050 AT5G54510 AT2G18600 AT4G11360 AT5G20910 AT1G20140 AT2G36370 AT5G02310 AT4G37390 AT2G22010 AT1G21410 AT4G03510 AT4G38600 AT1G77000 AT1G70320 AT5G06460 AT5G13530 AT4G23450 AT5G60410 AT2G42160 AT2G45910 AT5G56150 AT4G12570 AT1G06770 AT3G02260 AT5G57035 AT4G33210 AT3G24800 AT1G77550 AT5G63970 AT3G08690 AT2G26000 AT5G15400 AT3G47990 AT1G02860 AT3G05200 AT2G44950 AT3G08840 AT2G44900 AT4G28890 AT2G30580 AT1G67530 AT2G39810 AT3G17205 AT3G60350 AT3G01650 AT2G25490 AT4G36550 AT4G14220 AT1G12350 AT3G15355 AT5G07270 AT5G51450 AT1G54150 AT5G46210 AT3G58040 AT3G54850 AT1G59560 AT3G06330 AT1G79380 AT1G22500 AT2G23140 AT3G53090 AT1G51550 AT2G45920 AT5G18320 AT1G65430 AT2G22680 AT2G32950 AT1G47056 AT1G15100 AT5G05980 AT3G07370 AT4G34100 AT1G10230 AT3G05870 AT2G33340 AT4G28370 AT3G17000 AT5G05230 AT1G66660 AT5G45100 AT5G57740 AT4G27470 AT5G19180 AT5G67340 AT4G23100 AT5G62540 AT5G57360 AT4G37890 AT4G36410 AT5G61560 AT4G15475 AT5G65200 AT3G61790 AT1G12820 AT1G15165 AT3G61415 AT3G09770 AT4G34470 AT3G54790 AT4G27880 AT1G80570 AT5G53360
ACID-AMMONIA_(OR_AMIDE)_LIGASE_ACTIVITY	0.0815977784898003	0.196024770726841	0.0191939892667214	-0.707917117851663	-1.4121376535402	9	AT5G35630 AT1G66200 AT3G53180 AT1G48470
ACID-THIOL_LIGASE_ACTIVITY	0.504890330064326	0.723257222235915	0.00579022494060193	-0.410160004826515	-0.983262091619089	22	AT1G65060 AT1G51680 AT5G63380 AT5G49460 AT1G20490 AT4G31910 AT3G21230
ACID_PHOSPHATASE_ACTIVITY	0.00726194886995183	0.0263098444869471	0.0593459457019448	-0.627898563193846	-1.61346832506862	33	AT1G14700 AT4G29270 AT1G04040 AT5G44020 AT2G01890 AT1G13750 AT5G63140 AT1G54780 AT3G10150 AT5G34850 AT4G29260 AT2G27190
ACP_PHOSPHOPANTETHEINE_ATTACHMENT_SITE_BINDING_INVOLVED_IN_FATTY_ACID_BIOSYNTHETIC_PROCESS	0.0979652020053082	0.227792460170192	0.0171020600402436	-0.664935817208813	-1.38578692734905	11	AT4G25050 AT5G47630 AT4G13050 AT5G27200 AT2G44620 AT1G54580 AT1G65290 AT3G25110
ACROPETAL_AUXIN_TRANSPORT	0.74917949298325	0.906385478649862	0.00429988876196017	-0.357674302893471	-0.785204423857909	14	AT3G28380 AT1G78100
ACTIN_BINDING	0.249704020764082	0.447198717213429	0.0086067769336671	-0.417160069629244	-1.16151820684815	58	AT4G29340 AT2G39900 AT4G00680 AT4G19410 AT1G01750 AT2G34150 AT3G05470 AT1G20450 AT1G20260 AT2G19760 AT3G22790 AT3G25500 AT5G59880 AT4G38510 AT5G48460 AT3G07540 AT3G05520 AT1G10200 AT5G56600 AT4G29350 AT5G59890 AT3G46010 AT4G34490 AT2G45800
ACTIN_CYTOSKELETON	0.836380288139772	0.964618065659238	0.00289934430057227	-0.277266882069959	-0.748873330265383	46	AT4G29340 AT2G39900 AT4G19410 AT1G64500 AT1G20450 AT2G31900 AT2G19760 AT3G22790
ACTIN_CYTOSKELETON_ORGANIZATION	0.893350604490501	0.991338150098937	0.0313912058061364	0.193100975741635	0.867705731922541	166	AT4G25530 AT5G44750 AT4G35780 AT1G70140 AT4G17140 AT4G14150 AT4G04920 AT4G28950 AT1G02080 AT1G16710 AT1G50030 AT1G48410 AT4G32880 AT1G30490 AT2G02560 AT3G12810 AT2G06990 AT1G64570 AT2G17700 AT2G44950 AT1G31810 AT5G24350 AT1G19850 AT5G13300 AT5G60690 AT1G54490 AT2G29890 AT1G19220 AT2G36910 AT4G32551 AT1G75100 AT4G05420 AT1G55350 AT1G29170 AT1G04600 AT5G26240 AT1G60220 AT2G34710 AT3G26720 AT3G01460 AT3G23900 AT5G59370 AT5G18700 AT3G44600 AT2G36850 AT2G35110 AT5G18410 AT1G13180 AT5G12370 AT1G63990 AT5G12400 AT4G30160 AT2G46920 AT5G07740 AT5G12290 AT5G18580 AT5G01730 AT5G13290 AT2G38440 AT5G64340 AT5G08390 AT1G52150 AT5G18830 AT4G35020 AT3G57410
ACTIN_FILAMENT-BASED_MOVEMENT	0.0218450416470218	0.0673953471296497	0.0864847215292226	0.38717914456859	1.45404907570126	55	AT5G58670 AT1G54280 AT4G27370 AT2G33240 AT3G58160 AT5G54280 AT4G33200 AT1G17580 AT2G20290 AT3G55940 AT4G26700 AT1G50360 AT1G04600 AT4G28710 AT5G20490 AT5G27540 AT3G19960 AT3G08510
ACTIN_FILAMENT-BASED_PROCESS	0.0607929515418502	0.156116765405843	0.174251529268132	0.249790961093093	1.15693352395029	218	AT5G58670 AT1G54280 AT4G25530 AT4G27370 AT5G44750 AT2G33240 AT4G35780 AT3G58160 AT5G54280 AT1G70140 AT4G17140 AT4G14150 AT4G33200 AT4G04920 AT4G28950 AT1G02080 AT5G56180 AT1G16710 AT1G50030 AT1G48410 AT4G32880 AT1G30490 AT2G02560 AT1G17580 AT3G12810 AT2G06990 AT1G64570 AT2G17700 AT2G44950 AT1G31810 AT5G24350 AT1G19850 AT5G13300 AT5G60690 AT2G20290 AT1G54490 AT3G55940 AT3G12380 AT4G26700 AT2G29890 AT1G19220 AT2G36910 AT4G32551 AT1G75100 AT4G05420 AT1G55350 AT1G50360 AT1G29170 AT1G04600 AT4G28710 AT5G26240 AT1G60220 AT2G34710 AT3G26720 AT5G20490 AT3G01460 AT3G23900 AT5G59370 AT5G18700 AT3G44600 AT2G36850 AT2G35110 AT5G18410 AT5G27540 AT1G13180 AT3G19960 AT5G12370 AT1G63990 AT3G08510 AT5G12400 AT4G30160
ACTIN_FILAMENT_BINDING	0.798693635590197	0.942472551504101	0.00386608553384617	-0.327324377885906	-0.74703452083617	17	AT2G39900 AT1G20260 AT3G22790 AT3G25500 AT4G38510
ACTIN_FILAMENT_BUNDLE_ASSEMBLY	0.244861858575562	0.442189487627214	0.0103254960102076	-0.597158604791775	-1.21891324165469	10	AT2G39900 AT1G64500 AT1G20260 AT4G38510 AT1G10200
ACTIN_FILAMENT_DEPOLYMERIZATION	0.612017104099086	0.813494227114353	0.00541590523780902	-0.431408728782573	-0.899095162598858	11	AT1G20260 AT3G25500 AT3G51300 AT4G38510 AT3G05520 AT3G46010 AT1G71790
ACTIN_FILAMENT_ORGANIZATION	0.634578847371754	0.829905312099353	0.0319069407318149	0.216003295810599	0.95424675029851	145	AT4G25530 AT5G44750 AT4G35780 AT1G70140 AT4G17140 AT4G04920 AT4G28950 AT1G02080 AT1G16710 AT1G50030 AT1G48410 AT4G32880 AT1G30490 AT2G02560 AT3G12810 AT2G06990 AT1G64570 AT2G17700 AT2G44950 AT1G31810 AT5G24350 AT1G19850 AT5G13300 AT5G60690 AT1G54490 AT2G29890 AT1G19220 AT2G36910 AT4G32551 AT1G75100 AT4G05420 AT1G55350 AT1G29170 AT5G26240 AT1G60220 AT2G34710 AT3G26720 AT3G01460 AT3G23900 AT3G44600 AT2G36850 AT2G35110 AT5G18410 AT1G13180 AT5G12370 AT1G63990 AT5G12400 AT4G30160 AT2G46920 AT5G12290 AT5G18580 AT5G01730 AT5G13290 AT2G38440 AT5G64340 AT5G08390 AT1G52150 AT5G18830 AT4G35020 AT3G57410
ACTIN_FILAMENT_POLYMERIZATION	0.133220795839743	0.285731962917081	0.0138522818378972	-0.574150768616928	-1.32537528843684	18	AT5G16490 AT1G20260 AT3G25500 AT3G51300 AT2G22640 AT4G38510 AT1G60430 AT3G05520 AT5G56600
ACTIN_NUCLEATION	0.00560987337714377	0.020888986839059	0.245569744607874	0.347122291113604	1.45663242268783	100	AT4G25530 AT5G44750 AT1G70140 AT4G17140 AT4G04920 AT1G02080 AT1G16710 AT1G50030 AT1G48410 AT4G32880 AT1G30490 AT2G02560 AT3G12810 AT2G06990 AT1G64570 AT2G44950 AT5G24350 AT1G19850 AT5G13300 AT5G60690 AT1G54490 AT2G29890 AT1G19220 AT2G36910 AT4G32551 AT4G05420 AT1G55350 AT1G29170 AT5G26240 AT1G60220 AT2G34710 AT3G26720 AT3G01460 AT3G23900 AT3G44600 AT2G36850 AT2G35110 AT5G18410 AT1G13180 AT1G63990 AT5G12400 AT2G46920 AT5G12290 AT5G18580 AT5G01730 AT5G13290 AT2G38440 AT5G64340 AT5G08390 AT1G52150 AT5G18830
ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION	0.247365182440659	0.445390231110415	0.00945249406070796	-0.493927317343507	-1.19307866798163	23	AT5G16490 AT1G20260 AT2G19760 AT3G25500 AT3G51300 AT2G22640 AT4G38510 AT1G60430 AT3G05520 AT5G56600 AT4G29350
ACTIVATION_OF_IMMUNE_RESPONSE	0.287157853428824	0.49573097555871	0.0182965364077705	0.335531623868148	1.10525128048696	30	AT4G18360 AT5G47220 AT5G60410 AT5G20480 AT5G40440 AT2G41370 AT3G21630 AT4G15900 AT1G80680 AT5G45250 AT3G15210 AT2G46370 AT3G18690 AT1G09770 AT3G14150
ACTIVATION_OF_INNATE_IMMUNE_RESPONSE	0.287157853428824	0.49573097555871	0.0182965364077705	0.335531623868148	1.10525128048696	30	AT4G18360 AT5G47220 AT5G60410 AT5G20480 AT5G40440 AT2G41370 AT3G21630 AT4G15900 AT1G80680 AT5G45250 AT3G15210 AT2G46370 AT3G18690 AT1G09770 AT3G14150
ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY	0.910876937305569	0.99760449057385	0.00657476626939762	0.26990823229303	0.612082789890495	8	AT5G07920 AT4G21540 AT5G23450 AT2G20900 AT4G30340 AT5G63770
ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.0666717764571864	0.167995331467779	0.287805130535564	0.224508417554032	1.10513322463577	477	AT1G73700 AT2G04050 AT3G22910 AT3G13090 AT3G28345 AT1G77210 AT1G30220 AT3G51860 AT1G54280 AT3G13080 AT1G71870 AT1G71140 AT1G44800 AT3G12520 AT2G04040 AT3G59140 AT3G05160 AT4G35180 AT2G01980 AT1G79610 AT5G41610 AT3G47730 AT1G78000 AT5G17850 AT5G57110 AT1G34580 AT3G03620 AT1G63440 AT5G13750 AT4G21480 AT1G58360 AT3G42640 AT2G47000 AT1G51460 AT2G36380 AT4G21120 AT1G33110 AT1G71330 AT5G14940 AT3G60160 AT4G28390 AT1G08890 AT3G60330 AT2G32830 AT2G28070 AT1G66760 AT1G79900 AT1G17260 AT4G35300 AT2G34660 AT2G47800 AT5G55470 AT3G04800 AT1G02520 AT2G34360 AT1G09960 AT3G27870 AT1G67300 AT4G39850 AT2G17500 AT5G53010 AT1G08920 AT5G54800 AT3G05030 AT5G13550 AT1G05030 AT2G41700 AT3G53480 AT3G23560 AT2G34960 AT2G01280 AT1G30400 AT3G21250 AT4G16160 AT2G40420 AT5G44790 AT3G47420 AT5G13740 AT1G75220 AT4G38380 AT3G56200 AT5G52450 AT3G03090 AT2G36910 AT2G31150 AT5G03560 AT2G19110 AT3G20660 AT3G62700 AT1G61890 AT2G38290 AT5G38820 AT5G39040 AT2G29940 AT2G22730 AT5G02180 AT2G31530 AT1G59820 AT3G21090 AT5G65380 AT3G63380
ACYL-COA_DEHYDROGENASE_ACTIVITY	0.0966340629466663	0.225087682675945	0.0241437208070047	0.635640754342016	1.44147054345258	8	AT2G35690 AT5G65110 AT3G06810 AT3G45300 AT4G16760
ACYL-COA_HYDROLASE_ACTIVITY	0.635784440053833	0.831076588875829	0.00510462851631611	-0.40672625892641	-0.879245234749746	13	AT1G35290 AT1G48320 AT1G68260 AT1G04290 AT3G16175 AT2G29590 AT5G48370
ACYLGLYCEROL_BIOSYNTHETIC_PROCESS	0.495266584550414	0.714260200742151	0.0112734067343391	0.354871674694296	0.966273172337051	15	AT2G19450 AT3G26840 AT1G54570
ACYLGLYCEROL_METABOLIC_PROCESS	0.465601300108342	0.687755970022295	0.0123355317939235	0.338393956545483	0.985503417954344	19	AT2G19450 AT3G26840 AT5G04040 AT1G54570
ACYLGLYCEROL_O-ACYLTRANSFERASE_ACTIVITY	0.135483778598631	0.289220313384935	0.0141119151019699	-0.616624415804366	-1.33299502387041	13	AT5G16350 AT3G49190 AT5G12420
ADAXIAL/ABAXIAL_AXIS_SPECIFICATION	0.00786163522012579	0.0280922034375906	0.172992557365533	0.375415860495805	1.50508262423822	77	AT1G02800 AT5G49990 AT3G43920 AT3G55720 AT5G10510 AT2G19930 AT5G66460 AT4G32970 AT4G32880 AT1G30490 AT2G27990 AT5G43810 AT4G30520 AT1G73590 AT2G26330 AT1G11420 AT2G38370 AT1G19850 AT2G41370 AT5G13300 AT5G60690 AT1G33055 AT1G03620 AT3G05040 AT5G57130 AT5G08130 AT4G20910 AT2G34710 AT2G22420 AT2G47230 AT1G31320 AT2G31160 AT1G05470
ADAXIAL/ABAXIAL_PATTERN_SPECIFICATION	0.00591002291641539	0.0219153131935127	0.207105023223485	0.371999880998599	1.50917340932708	82	AT1G02800 AT5G49990 AT3G43920 AT3G55720 AT5G10510 AT2G19930 AT5G66460 AT4G32970 AT1G48410 AT4G32880 AT1G30490 AT2G27990 AT5G43810 AT4G30520 AT1G73590 AT2G26330 AT1G11420 AT2G38370 AT1G19850 AT2G41370 AT5G13300 AT5G60690 AT1G33055 AT1G03620 AT3G05040 AT5G57130 AT5G08130 AT4G20910 AT2G34710 AT2G22420 AT2G47230 AT1G31320 AT2G31160 AT5G28640 AT1G05470
ADENYLYLTRANSFERASE_ACTIVITY	0.778721146192624	0.927065449796814	0.0038268067893579	-0.324043551755229	-0.770337790444241	21	AT5G19220 AT5G43780 AT5G23330 AT5G48300 AT1G19920 AT4G39210 AT5G18200
ADP_BINDING	0.96981219034451	1	0.00129099901397028	-0.218230149806416	-0.653679237758942	121	AT4G16990 AT5G43470 AT5G40090 AT5G47250 AT3G46530 AT5G45440 AT2G39730 AT1G69550 AT1G31540 AT3G44630 AT4G16860 AT5G45490 AT1G72870 AT5G63020 AT4G16950 AT3G44400
AEROBIC_RESPIRATION	0.746183493246606	0.903984611565364	0.00338680769439815	-0.300752097386737	-0.823757589674244	51	AT5G51060 AT2G18450 AT1G15120 AT3G12260 AT2G46505 AT4G20150 AT3G27380 AT4G30010 AT4G32470 AT5G47030 AT5G55610 AT5G20090 AT5G19760 AT5G40650 AT3G06050 AT4G26910 AT3G10920
AGING	0.502220457466484	0.721185348938213	0.00474256056380242	-0.332306954620479	-0.997274271325825	124	AT5G44610 AT3G08860 AT5G35630 AT3G56240 AT4G23700 AT2G39200 AT2G43000 AT5G46700 AT3G10320 AT4G30270 AT4G28050 AT2G38860 AT2G02990 AT2G39730 AT3G48140 AT4G27700 AT1G67070 AT4G35770 AT1G05620 AT2G35980 AT2G21045 AT2G39780 AT1G63260 AT3G12090 AT1G10670 AT2G17850 AT4G23810 AT3G45600
ALCOHOL_BIOSYNTHETIC_PROCESS	0.51654396974817	0.730023396359959	0.00443972034285696	-0.319566427776732	-0.995336642501398	271	AT5G10170 AT1G64770 AT5G58784 AT1G75780 AT1G70985 AT2G44060 AT5G47770 AT5G38520 AT1G18060 AT4G31310 AT2G24540 AT3G48460 AT1G20010 AT2G30870 AT1G23740 AT1G28670 AT1G64780 AT1G04820 AT1G78040 AT1G56330 AT1G63000 AT2G20370 AT5G02280 AT5G12250 AT2G45790 AT5G15950 AT1G55480 AT1G17890 AT5G18070 AT3G51160 AT4G00560 AT1G07890 AT1G66130 AT2G34460 AT1G53500 AT1G22850 AT3G20390 AT5G44520 AT3G14790 AT4G24190 AT1G09390 AT2G47470 AT4G26510 AT3G12110 AT2G29550 AT3G62830 AT4G26860 AT1G78570 AT1G16340 AT3G63190 AT5G44340 AT1G58150 AT3G03600 AT2G22480 AT2G46830 AT5G59880 AT4G17190 AT5G55160 AT2G45990 AT1G31812 AT3G56290 AT4G13940 AT4G38510 AT2G27360 AT4G14960 AT4G37040 AT2G31380 AT1G27450 AT1G07010 AT1G53240 AT3G08580 AT1G02500 AT1G07700 AT1G53000 AT5G04740 AT5G15910 AT3G52930
