pathway	pval	padj	log2err	ES	NES	size	leadingEdge
ACTIN_CYTOSKELETON_ORGANIZATION	0.919561542237007	1	0.00196816048221677	-0.272050020412206	-0.735486262557782	166	AT2G44690 AT2G39900 AT3G57410 AT1G20090 AT3G12110 AT3G05470 AT5G59370 AT2G38120 AT1G64500 AT1G78770 AT2G17800 AT4G29350 AT1G60220 AT2G19760 AT2G41740 AT5G62880 AT2G29890 AT2G36850 AT2G26650 AT5G07770 AT1G13180 AT1G30825 AT3G46010 AT5G55480 AT1G75840 AT2G22640 AT2G34680 AT3G51300 AT1G01780 AT4G30200 AT5G51600 AT4G29340 AT2G02480 AT1G75100 AT1G60430 AT1G12070 AT2G38440 AT1G20260 AT2G30910 AT5G18700 AT3G05330 AT1G30490 AT4G05190 AT2G26770 AT2G46225 AT5G56600 AT4G38470 AT2G14210 AT3G48040 AT5G16490 AT4G36890 AT5G06970 AT3G13870 AT5G35700 AT5G12330 AT5G62380 AT5G08390 AT5G18830 AT2G36910 AT1G52150 AT1G76850
ACTIN_FILAMENT-BASED_MOVEMENT	0.769541349840154	1	0.00369264324096997	-0.331084050007797	-0.799471535278248	55	AT4G14640 AT2G31900 AT4G28710 AT5G20490 AT5G48460 AT5G43900 AT5G61810 AT2G25600 AT3G07960 AT3G51300 AT2G33240 AT1G04160
ACTIN_FILAMENT-BASED_PROCESS	0.859419706250132	1	0.00220245354021363	-0.291521890441217	-0.801811714144924	218	AT4G14640 AT2G44690 AT2G31900 AT2G39900 AT3G57410 AT1G20090 AT3G12110 AT3G05470 AT5G59370 AT4G28710 AT5G20490 AT2G38120 AT5G48460 AT1G64500 AT1G78770 AT2G17800 AT4G29350 AT1G60220 AT5G43900 AT5G61810 AT2G19760 AT2G41740 AT5G62880 AT2G29890 AT2G36850 AT2G25600 AT2G26650 AT5G07770 AT1G13180 AT1G30825 AT3G46010 AT5G55480 AT1G75840 AT2G22640 AT3G07960 AT2G34680 AT3G51300 AT1G01780 AT4G30200 AT5G51600 AT2G33240 AT4G29340 AT2G02480 AT1G04160 AT1G75100 AT1G60430 AT1G12070 AT2G38440 AT1G20260 AT2G30910 AT5G18700 AT3G05330 AT5G58690 AT1G30490 AT4G05190 AT2G26770 AT2G46225 AT5G56600 AT4G38470 AT2G14210 AT3G48040 AT1G20760 AT3G07890 AT5G16490 AT4G36890 AT5G06970 AT3G13870 AT5G35700 AT5G12330 AT5G62380 AT5G08390 AT5G18830 AT2G36910 AT1G52150
ACTIN_FILAMENT_BINDING	0.572722170820125	0.929407516854655	0.00585744010268087	-0.455440399460519	-0.926266140298216	17	AT2G39900 AT3G57410 AT2G29890 AT1G49340 AT1G01780 AT1G20260
ACTIN_FILAMENT_BUNDLE_ASSEMBLY	0.238202835903985	0.60427614666179	0.0110571430245304	-0.670204699746066	-1.25536864434992	10	AT2G39900 AT3G57410 AT1G64500 AT2G41740 AT1G01780 AT1G20260
ACTIN_FILAMENT_DEPOLYMERIZATION	0.922516984794565	1	0.00396014785993424	-0.2944877791733	-0.55974058878353	11	AT2G29890 AT3G46010 AT3G51300 AT1G20260
ACTIN_FILAMENT_ORGANIZATION	0.821698542552365	1	0.00270246797775136	-0.301133934640389	-0.805676661502058	145	AT2G44690 AT2G39900 AT3G57410 AT1G20090 AT2G38120 AT1G64500 AT1G78770 AT2G17800 AT4G29350 AT1G60220 AT2G19760 AT2G41740 AT5G62880 AT2G29890 AT2G36850 AT2G26650 AT5G07770 AT1G13180 AT1G30825 AT3G46010 AT5G55480 AT1G75840 AT2G22640 AT2G34680 AT3G51300 AT1G01780 AT4G30200 AT5G51600 AT4G29340 AT2G02480 AT1G75100 AT1G60430 AT1G12070 AT2G38440 AT1G20260 AT2G30910 AT1G30490 AT4G05190 AT2G26770 AT2G46225 AT5G56600 AT4G38470 AT2G14210 AT3G48040 AT5G16490 AT4G36890 AT5G06970 AT5G12330 AT5G62380 AT5G08390 AT5G18830 AT2G36910 AT1G52150 AT1G76850 AT4G28950 AT5G42030
ACTIN_FILAMENT_POLYMERIZATION	0.783967309656872	1	0.00436714904158522	-0.361285263476441	-0.741161312536461	18	AT1G13180 AT1G30825 AT2G22640 AT3G51300 AT1G60430 AT1G20260 AT2G30910 AT5G56600 AT5G16490
ACTIN_NUCLEATION	0.997738901385797	1	0.00187088061334761	-0.203302858706728	-0.526201304707108	100	AT2G44690 AT2G38120 AT1G78770 AT1G60220 AT2G29890 AT2G36850 AT2G26650 AT1G13180 AT5G55480 AT2G22640 AT2G34680 AT4G30200 AT5G51600 AT2G02480 AT2G38440 AT1G30490 AT4G05190 AT2G46225 AT2G14210 AT5G16490 AT4G36890 AT5G06970 AT5G12330 AT5G62380 AT5G08390 AT5G18830 AT2G36910 AT1G52150 AT1G76850
ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION	0.516133246244285	0.891322413706476	0.00614166667335861	-0.458359256939577	-0.976314524154384	23	AT4G29350 AT2G19760 AT2G29890 AT1G13180 AT1G30825 AT3G46010 AT2G22640 AT3G51300 AT1G60430 AT1G20260 AT2G30910 AT5G56600 AT5G16490
ACTIVATION_OF_IMMUNE_RESPONSE	0.860488115000177	1	0.00803863936595147	0.268014204323136	0.72164329777759	30	AT4G18360 AT3G14150 AT1G09770 AT5G20480 AT1G33520 AT4G15900 AT2G46370 AT1G08450 AT5G47220 AT3G25070 AT2G41370 AT5G45250 AT2G43790 AT1G80680
ACTIVATION_OF_INNATE_IMMUNE_RESPONSE	0.860488115000177	1	0.00803863936595147	0.268014204323136	0.72164329777759	30	AT4G18360 AT3G14150 AT1G09770 AT5G20480 AT1G33520 AT4G15900 AT2G46370 AT1G08450 AT5G47220 AT3G25070 AT2G41370 AT5G45250 AT2G43790 AT1G80680
ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY	0.322377208555246	0.72494507499819	0.00939947217958787	-0.648257024959353	-1.17152188326601	8	AT2G18730 AT4G30340 AT2G20900 AT2G46090
ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.00387397475863321	0.0296491136356758	0.0735287824963045	-0.473465990152594	-1.34114270465381	477	AT3G26590 AT5G43350 AT4G02700 AT3G55110 AT1G16390 AT3G27170 AT3G62150 AT3G06370 AT1G28010 AT4G23030 AT2G04070 AT3G05400 AT4G23700 AT1G16370 AT5G27350 AT1G77380 AT1G77690 AT1G64200 AT3G05150 AT1G08930 AT1G77210 AT1G25530 AT3G45650 AT4G00900 AT5G40780 AT3G05165 AT3G62270 AT4G22790 AT3G19930 AT5G27360 AT2G41700 AT2G38940 AT3G16240 AT5G45380 AT1G19450 AT1G02520 AT5G46110 AT1G61800 AT2G39890 AT3G15990 AT1G07670 AT3G13620 AT3G13320 AT1G23090 AT2G26910 AT1G70940 AT1G51340 AT2G39130 AT3G47420 AT1G59870 AT5G65990 AT5G18840 AT1G79820 AT1G17500 AT2G43240 AT1G76520 AT2G03590 AT5G13550 AT1G64170 AT4G04850 AT1G15210 AT5G59250 AT4G35335 AT4G30190 AT2G39350 AT1G55730 AT1G11260 AT1G72700 AT1G80510 AT1G71870 AT1G44100 AT4G39030 AT5G26340 AT5G19500 AT1G70330 AT1G79410 AT2G47000 AT2G04050 AT1G13210 AT1G51500 AT2G38120 AT4G04640 AT2G04090 AT4G35180 AT3G11900 AT4G34720 AT1G17120 AT1G29310 AT4G22840 AT1G73700 AT4G24920 AT3G10110 AT5G47560 AT3G47780 AT4G36670 AT3G19553 AT2G47160 AT2G29650 AT5G27150 AT1G27770
ACYL-COA_DEHYDROGENASE_ACTIVITY	0.902240256995519	1	0.00426506179949043	-0.319895310210651	-0.578110752119414	8	AT2G35690 AT1G06290 AT4G16760 AT5G65110 AT3G45300
ACYL-COA_HYDROLASE_ACTIVITY	0.946743138058173	1	0.00626335826799338	0.241987786280281	0.547182755338333	13	AT5G48950 AT2G29590 AT5G48370 AT1G04290 AT1G68260 AT3G61200
ACYLGLYCEROL_BIOSYNTHETIC_PROCESS	0.930052615289384	1	0.00371731970491524	-0.282770565019027	-0.564248267703306	15	AT3G10520 AT3G26840 AT5G60620
ACYLGLYCEROL_METABOLIC_PROCESS	0.970273881095524	1	0.00665746267725076	0.216837406777702	0.530071405488316	19	AT2G40220 AT2G19450 AT2G21170 AT2G26870 AT1G48300 AT1G63050
ACYLGLYCEROL_O-ACYLTRANSFERASE_ACTIVITY	0.446141225468543	0.838982865401471	0.00726542055106525	-0.53406038698248	-1.04171057570048	13	AT3G49210 AT5G16350 AT3G26840 AT3G49190 AT3G51520
ADAXIAL/ABAXIAL_AXIS_SPECIFICATION	0.0216537706432613	0.117774287604678	0.074410420628617	0.45521656825867	1.46532700171425	77	AT5G66460 AT1G33055 AT3G55720 AT2G38370 AT5G49990 AT5G10510 AT3G07540 AT1G32240 AT3G24660 AT2G19930 AT3G52770 AT3G02210 AT5G13290 AT1G11420 AT4G14200 AT4G30520 AT4G20910 AT5G13300 AT3G43920 AT2G27990 AT5G57130 AT5G60200 AT3G10040 AT2G26330
ADAXIAL/ABAXIAL_PATTERN_SPECIFICATION	0.0193222175404803	0.109127995920449	0.0804568961108519	0.449757141275556	1.46308712194246	82	AT5G66460 AT1G33055 AT3G55720 AT2G38370 AT5G49990 AT5G10510 AT3G07540 AT1G32240 AT3G24660 AT2G19930 AT3G52770 AT3G02210 AT5G13290 AT1G11420 AT4G14200 AT4G30520 AT4G20910 AT5G13300 AT3G43920 AT2G27990 AT5G57130 AT5G60200 AT3G10040 AT5G28640 AT2G26330
ADENYLYLTRANSFERASE_ACTIVITY	0.787900600901352	1	0.00786537242328755	0.302682894155178	0.755931474547179	21	AT2G21590 AT1G27680 AT5G18200 AT1G22660 AT1G19920 AT5G23330 AT2G25850 AT2G46370
ADP_BINDING	0.163365661980149	0.479428173434094	0.0111302145145885	-0.459812237455199	-1.21207759644904	121	AT4G16990 AT1G63880 AT1G59780 AT2G39730 AT3G46530 AT1G31540 AT5G46450 AT1G63360 AT5G44870 AT3G44400 AT5G45440 AT5G66900 AT5G38340 AT5G40090 AT3G44630 AT1G58410 AT5G45060 AT1G61180
AEROBIC_RESPIRATION	0.817662056710191	1	0.00345907054384986	-0.316730864798485	-0.757313370290377	51	AT5G51060 AT3G58750 AT5G50210 AT3G09810 AT3G27380 AT3G14940 AT2G47510 AT5G03290 AT4G35260 AT5G19760 AT4G26910 AT3G55410 AT3G04120 AT2G18450
AGING	0.568581716071469	0.925534225435974	0.00454259285281903	-0.360496882148286	-0.95234324956793	124	AT5G44610 AT3G48140 AT4G23700 AT2G39200 AT5G20250 AT3G04070 AT2G39730 AT3G49210 AT3G56240 AT4G23410 AT1G76680 AT5G35630 AT4G30270 AT5G13180 AT5G37600 AT1G67070 AT5G13170 AT1G05620
ALCOHOL_BIOSYNTHETIC_PROCESS	0.919209885789178	1	0.00165504442035863	-0.27545061659973	-0.76583871417299	271	AT5G10170 AT5G58784 AT3G56290 AT2G31380 AT1G28670 AT3G48460 AT3G27190 AT5G47770 AT1G07010 AT2G27360 AT5G24120 AT1G07890 AT2G30870 AT1G20010 AT1G76570 AT2G20370 AT4G05210 AT1G78570 AT1G10740 AT5G56350 AT1G64770 AT4G37040 AT2G21320 AT2G46830 AT3G12110 AT4G33070 AT1G75780 AT3G01060 AT1G23740 AT5G59370 AT3G01800 AT2G24540 AT5G38520 AT1G78040 AT1G31812 AT2G22480 AT1G53500 AT5G11670 AT1G48270 AT4G27640 AT3G14790 AT2G45990 AT5G64850 AT2G33210 AT1G12780 AT1G63000 AT1G56330 AT1G02500 AT4G22340 AT3G03110 AT5G17310 AT3G04120 AT5G10450 AT1G22850 AT4G17190 AT2G45790 AT1G17890 AT2G39770 AT5G08300 AT3G01990 AT3G52880 AT3G60750 AT5G15950
ALCOHOL_CATABOLIC_PROCESS	0.118741925064599	0.39942065893976	0.012494835466029	-0.40951919286073	-1.15974412083449	471	AT2G36830 AT3G46780 AT1G66200 AT4G29220 AT3G53420 AT5G23060 AT3G26520 AT1G47840 AT1G47128 AT5G08050 AT5G64040 AT5G35630 AT1G12900 AT1G10360 AT5G02270 AT1G20020 AT3G55800 AT1G07890 AT2G30870 AT4G39090 AT1G09780 AT1G24280 AT3G48420 AT1G32060 AT3G50820 AT1G76550 AT1G08380 AT5G66190 AT5G56350 AT1G64770 AT1G20340 AT5G19220 AT1G09340 AT4G03280 AT4G33530 AT1G72150 AT1G15980 AT4G35335 AT3G61440 AT2G37550 AT2G30950 AT5G17170 AT2G41540 AT2G45960 AT1G03630 AT4G32410 AT3G12630 AT1G06040 AT2G43560 AT4G09010 AT1G78040 AT3G29360 AT4G34720 AT1G32440 AT5G60920 AT2G22480 AT4G17260 AT5G11670 AT3G20040 AT1G16080 AT2G35370 AT5G58260 AT2G21370 AT1G22840 AT4G26520 AT1G17650 AT3G59400 AT4G28740 AT4G38970 AT1G74380 AT2G42590 AT3G25530 AT5G52970 AT1G50370 AT2G21530 AT3G59780 AT1G19150 AT2G23670 AT5G03040 AT3G54110 AT4G35260 AT5G60360 AT5G19760 AT1G75690 AT3G04830 AT5G05170 AT3G27925 AT3G54050 AT3G16000 AT3G02750 AT1G51110 AT1G14345 AT3G24430 AT1G32470 AT1G02500 AT1G05850 AT2G16510 AT5G36290 AT5G13110 AT3G29200 AT3G07690 AT4G11150 AT5G36120 AT1G22630 AT3G09440 AT1G18150 AT3G04120 AT5G10450 AT3G01390 AT5G49720 AT5G52920 AT4G31340 AT2G45790 AT3G52750 AT2G46170 AT2G39770 AT1G42970 AT5G08300 AT3G49160 AT1G23490 AT3G02730 AT3G52880 AT3G60750 AT5G61780 AT3G26650 AT1G15120 AT3G52560 AT4G00370 AT1G09270 AT1G80460 AT3G52930 AT2G29560 AT5G60600 AT5G62790 AT3G48730
